ingredientId,ingredientName,sourceProductCode,sourceProductName,matchType,matchNote,sourceOrigin,sourceProductObserved,effectiveDate,year,month,priceMxnPerTon,priceMxnPerKgAsFed,minMxnPerTon,maxMxnPerTon,observations,locationCode,qualityFlag,ingestEligible,sourcePageUrl,sourceResultUrl,sourceQuery
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-12-31,2025,12,8350.0,8.35,8350.0,8350.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2026-01-31,2026,1,8000.0,8.0,8000.0,8000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2026"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2026-02-28,2026,2,7350.0,7.35,7350.0,7350.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2026"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""834""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-01-31,2024,1,6875.0,6.875,6750.0,7000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-01-31,2024,1,6325.0,6.325,6250.0,6400.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-02-29,2024,2,8625.0,8.625,8500.0,8750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-02-29,2024,2,6325.0,6.325,6250.0,6400.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-03-31,2024,3,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-03-31,2024,3,6500.0,6.5,6450.0,6550.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-04-30,2024,4,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-04-30,2024,4,6500.0,6.5,6400.0,6600.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-05-31,2024,5,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-06-30,2024,6,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-06-30,2024,6,6450.0,6.45,6400.0,6500.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-07-31,2024,7,5625.0,5.625,5500.0,5750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-07-31,2024,7,6450.0,6.45,6400.0,6500.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-08-31,2024,8,5625.0,5.625,5500.0,5750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-08-31,2024,8,5125.0,5.125,5000.0,5250.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-09-30,2024,9,5625.0,5.625,5500.0,5750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-09-30,2024,9,5350.0,5.35,5000.0,5700.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-10-31,2024,10,5625.0,5.625,5500.0,5750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-10-31,2024,10,5350.0,5.35,5000.0,5700.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-11-30,2024,11,5625.0,5.625,5500.0,5750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-11-30,2024,11,5415.0,5.415,5000.0,5830.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2024-12-31,2024,12,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2024-12-31,2024,12,5415.0,5.415,5000.0,5830.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-01-31,2025,1,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-01-31,2025,1,5520.0,5.52,5000.0,6040.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-02-28,2025,2,5750.0,5.75,5500.0,6000.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-02-28,2025,2,5840.0,5.84,5000.0,6680.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-03-31,2025,3,7250.0,7.25,7000.0,7500.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-03-31,2025,3,5840.0,5.84,5000.0,6680.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-04-30,2025,4,7250.0,7.25,7000.0,7500.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-04-30,2025,4,5840.0,5.84,5000.0,6680.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-05-31,2025,5,7250.0,7.25,7000.0,7500.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-05-31,2025,5,6710.0,6.71,6700.0,6720.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-06-30,2025,6,5300.0,5.3,5000.0,5600.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-06-30,2025,6,6710.0,6.71,6700.0,6720.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-07-31,2025,7,6100.0,6.1,6000.0,6200.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-07-31,2025,7,5950.0,5.95,5200.0,6700.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-08-31,2025,8,6100.0,6.1,6000.0,6200.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-08-31,2025,8,5200.0,5.2,5200.0,5200.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,México,Sorgo molido,2025-09-30,2025,9,7625.0,7.625,7500.0,7750.0,-,MX-SNIIM-MEXICO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""809""}"
7e07c643-982d-4236-9a70-3179c83afe51,Sorgo rolado,809,Sorgo molido,proxy,SNIIM no reporto 'Sorgo rolado' en el ultimo corte; se usa 'Sorgo molido' como aproximacion operativa.,Nuevo León,Sorgo molido,2025-09-30,2025,9,5200.0,5.2,5200.0,5200.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""809""}"
